Year,Datetime,Stage,Stadium,Home Team Name,Home Team Goals,Away Team Goals,Away Team Name
2010.0,23 Jun 2010 - 20:30 ,Group D,Soccer City Stadium,Ghana,0.0,1.0,Germany
2010.0,23 Jun 2010 - 20:30 ,Group D,Mbombela Stadium,Australia,2.0,1.0,Serbia
2010.0,24 Jun 2010 - 16:00 ,Group F,Ellis Park Stadium,Slovakia,3.0,2.0,Italy
2010.0,24 Jun 2010 - 16:00 ,Group F,Peter Mokaba Stadium,Paraguay,0.0,0.0,New Zealand
2010.0,24 Jun 2010 - 20:30 ,Group E,Royal Bafokeng Sports Palace,Denmark,1.0,3.0,Japan
2010.0,24 Jun 2010 - 20:30 ,Group E,Cape Town Stadium,Cameroon,1.0,2.0,Netherlands
2010.0,25 Jun 2010 - 16:00 ,Group G,Durban Stadium,Portugal,0.0,0.0,Brazil
2010.0,25 Jun 2010 - 16:00 ,Group G,Mbombela Stadium,Korea DPR,0.0,3.0,C�te d'Ivoire
2010.0,25 Jun 2010 - 20:30 ,Group H,Loftus Versfeld Stadium,Chile,1.0,2.0,Spain
2010.0,25 Jun 2010 - 20:30 ,Group H,Free State Stadium,Switzerland,0.0,0.0,Honduras
2010.0,26 Jun 2010 - 16:00 ,Round of 16,Port Elizabeth Stadium,Uruguay,2.0,1.0,Korea Republic
2010.0,26 Jun 2010 - 20:30 ,Round of 16,Royal Bafokeng Sports Palace,USA,1.0,2.0,Ghana
2010.0,27 Jun 2010 - 16:00 ,Round of 16,Free State Stadium,Germany,4.0,1.0,England
2010.0,27 Jun 2010 - 20:30 ,Round of 16,Soccer City Stadium,Argentina,3.0,1.0,Mexico
2010.0,28 Jun 2010 - 16:00 ,Round of 16,Durban Stadium,Netherlands,2.0,1.0,Slovakia
2010.0,28 Jun 2010 - 20:30 ,Round of 16,Ellis Park Stadium,Brazil,3.0,0.0,Chile
2010.0,29 Jun 2010 - 16:00 ,Round of 16,Loftus Versfeld Stadium,Paraguay,0.0,0.0,Japan
2010.0,29 Jun 2010 - 20:30 ,Round of 16,Cape Town Stadium,Spain,1.0,0.0,Portugal
2010.0,02 Jul 2010 - 16:00 ,Quarter-finals,Port Elizabeth Stadium,Netherlands,2.0,1.0,Brazil
2010.0,02 Jul 2010 - 20:30 ,Quarter-finals,Soccer City Stadium,Uruguay,1.0,1.0,Ghana
2010.0,03 Jul 2010 - 16:00 ,Quarter-finals,Cape Town Stadium,Argentina,0.0,4.0,Germany
2010.0,03 Jul 2010 - 20:30 ,Quarter-finals,Ellis Park Stadium,Paraguay,0.0,1.0,Spain
2010.0,06 Jul 2010 - 20:30 ,Semi-finals,Cape Town Stadium,Uruguay,2.0,3.0,Netherlands
2010.0,07 Jul 2010 - 20:30 ,Semi-finals,Durban Stadium,Germany,0.0,1.0,Spain
2010.0,10 Jul 2010 - 20:30 ,Match for third place,Port Elizabeth Stadium,Uruguay,2.0,3.0,Germany
2010.0,11 Jul 2010 - 20:30 ,Final,Soccer City Stadium,Netherlands,0.0,1.0,Spain
2014.0,12 Jun 2014 - 17:00 ,Group A,Arena de Sao Paulo,Brazil,3.0,1.0,Croatia
2014.0,13 Jun 2014 - 13:00 ,Group A,Estadio das Dunas,Mexico,1.0,0.0,Cameroon
2014.0,13 Jun 2014 - 16:00 ,Group B,Arena Fonte Nova,Spain,1.0,5.0,Netherlands
2014.0,13 Jun 2014 - 18:00 ,Group B,Arena Pantanal,Chile,3.0,1.0,Australia
2014.0,14 Jun 2014 - 13:00 ,Group C,Estadio Mineirao,Colombia,3.0,0.0,Greece
2014.0,14 Jun 2014 - 16:00 ,Group D,Estadio Castelao,Uruguay,1.0,3.0,Costa Rica
2014.0,14 Jun 2014 - 18:00 ,Group D,Arena Amazonia,England,1.0,2.0,Italy
2014.0,14 Jun 2014 - 22:00 ,Group C,Arena Pernambuco,C�te d'Ivoire,2.0,1.0,Japan
2014.0,15 Jun 2014 - 13:00 ,Group E,Estadio Nacional,Switzerland,2.0,1.0,Ecuador
2014.0,15 Jun 2014 - 16:00 ,Group E,Estadio Beira-Rio,France,3.0,0.0,Honduras
2014.0,15 Jun 2014 - 19:00 ,Group F,Maracanã Stadium,Argentina,2.0,1.0,"rn"">Bosnia and Herzegovina"
2014.0,16 Jun 2014 - 13:00 ,Group G,Arena Fonte Nova,Germany,4.0,0.0,Portugal
2014.0,16 Jun 2014 - 16:00 ,Group F,Arena da Baixada,IR Iran,0.0,0.0,Nigeria
2014.0,16 Jun 2014 - 19:00 ,Group G,Estadio das Dunas,Ghana,1.0,2.0,USA
2014.0,17 Jun 2014 - 13:00 ,Group H,Estadio Mineirao,Belgium,2.0,1.0,Algeria
2014.0,17 Jun 2014 - 16:00 ,Group A,Estadio Castelao,Brazil,0.0,0.0,Mexico
2014.0,17 Jun 2014 - 18:00 ,Group H,Arena Pantanal,Russia,1.0,1.0,Korea Republic
2014.0,18 Jun 2014 - 13:00 ,Group B,Estadio Beira-Rio,Australia,2.0,3.0,Netherlands
2014.0,18 Jun 2014 - 16:00 ,Group B,Maracanã Stadium,Spain,0.0,2.0,Chile
2014.0,18 Jun 2014 - 18:00 ,Group A,Arena Amazonia,Cameroon,0.0,4.0,Croatia
2014.0,19 Jun 2014 - 13:00 ,Group C,Estadio Nacional,Colombia,2.0,1.0,C�te d'Ivoire
2014.0,19 Jun 2014 - 16:00 ,Group D,Arena de Sao Paulo,Uruguay,2.0,1.0,England
2014.0,19 Jun 2014 - 19:00 ,Group C,Estadio das Dunas,Japan,0.0,0.0,Greece
2014.0,20 Jun 2014 - 13:00 ,Group D,Arena Pernambuco,Italy,0.0,1.0,Costa Rica
2014.0,20 Jun 2014 - 16:00 ,Group E,Arena Fonte Nova,Switzerland,2.0,5.0,France
2014.0,20 Jun 2014 - 19:00 ,Group E,Arena da Baixada,Honduras,1.0,2.0,Ecuador
2014.0,21 Jun 2014 - 13:00 ,Group F,Estadio Mineirao,Argentina,1.0,0.0,IR Iran
2014.0,21 Jun 2014 - 16:00 ,Group G,Estadio Castelao,Germany,2.0,2.0,Ghana
2014.0,21 Jun 2014 - 18:00 ,Group F,Arena Pantanal,Nigeria,1.0,0.0,"rn"">Bosnia and Herzegovina"
2014.0,22 Jun 2014 - 13:00 ,Group H,Maracanã Stadium,Belgium,1.0,0.0,Russia
2014.0,22 Jun 2014 - 16:00 ,Group H,Estadio Beira-Rio,Korea Republic,2.0,4.0,Algeria
2014.0,22 Jun 2014 - 18:00 ,Group G,Arena Amazonia,USA,2.0,2.0,Portugal
2014.0,23 Jun 2014 - 13:00 ,Group B,Arena da Baixada,Australia,0.0,3.0,Spain
2014.0,23 Jun 2014 - 13:00 ,Group B,Arena de Sao Paulo,Netherlands,2.0,0.0,Chile
2014.0,23 Jun 2014 - 17:00 ,Group A,Estadio Nacional,Cameroon,1.0,4.0,Brazil
2014.0,23 Jun 2014 - 17:00 ,Group A,Arena Pernambuco,Croatia,1.0,3.0,Mexico
2014.0,24 Jun 2014 - 13:00 ,Group D,Estadio das Dunas,Italy,0.0,1.0,Uruguay
2014.0,24 Jun 2014 - 13:00 ,Group D,Estadio Mineirao,Costa Rica,0.0,0.0,England
2014.0,24 Jun 2014 - 16:00 ,Group C,Arena Pantanal,Japan,1.0,4.0,Colombia
2014.0,24 Jun 2014 - 17:00 ,Group C,Estadio Castelao,Greece,2.0,1.0,C�te d'Ivoire
2014.0,25 Jun 2014 - 13:00 ,Group F,Estadio Beira-Rio,Nigeria,2.0,3.0,Argentina
2014.0,25 Jun 2014 - 13:00 ,Group F,Arena Fonte Nova,"rn"">Bosnia and Herzegovina",3.0,1.0,IR Iran
2014.0,25 Jun 2014 - 16:00 ,Group E,Arena Amazonia,Honduras,0.0,3.0,Switzerland
2014.0,25 Jun 2014 - 17:00 ,Group E,Maracanã Stadium,Ecuador,0.0,0.0,France
2014.0,26 Jun 2014 - 13:00 ,Group G,Arena Pernambuco,USA,0.0,1.0,Germany
2014.0,26 Jun 2014 - 13:00 ,Group G,Estadio Nacional,Portugal,2.0,1.0,Ghana
2014.0,26 Jun 2014 - 17:00 ,Group H,Arena de Sao Paulo,Korea Republic,0.0,1.0,Belgium
2014.0,26 Jun 2014 - 17:00 ,Group H,Arena da Baixada,Algeria,1.0,1.0,Russia
2014.0,28 Jun 2014 - 13:00 ,Round of 16,Estadio Mineirao,Brazil,1.0,1.0,Chile
2014.0,28 Jun 2014 - 17:00 ,Round of 16,Maracanã Stadium,Colombia,2.0,0.0,Uruguay
2014.0,30 Jun 2014 - 13:00 ,Round of 16,Estadio Nacional,France,2.0,0.0,Nigeria
2014.0,04 Jul 2014 - 17:00 ,Quarter-finals,Estadio Castelao,Brazil,2.0,1.0,Colombia
2014.0,04 Jul 2014 - 13:00 ,Quarter-finals,Maracanã Stadium,France,0.0,1.0,Germany
2014.0,08 Jul 2014 - 17:00 ,Semi-finals,Estadio Mineirao,Brazil,1.0,7.0,Germany
2014.0,12 Jul 2014 - 17:00 ,Play-off for third place,Estadio Nacional,Brazil,0.0,3.0,Netherlands
2014.0,13 Jul 2014 - 16:00 ,Final,Maracanã Stadium,Germany,1.0,0.0,Argentina
2014.0,09 Jul 2014 - 17:00 ,Semi-finals,Arena de Sao Paulo,Netherlands,0.0,0.0,Argentina
2014.0,05 Jul 2014 - 17:00 ,Quarter-finals,Arena Fonte Nova,Netherlands,0.0,0.0,Costa Rica
2014.0,05 Jul 2014 - 13:00 ,Quarter-finals,Estadio Nacional,Argentina,1.0,0.0,Belgium
2014.0,29 Jun 2014 - 13:00 ,Round of 16,Estadio Castelao,Netherlands,2.0,1.0,Mexico
2014.0,29 Jun 2014 - 17:00 ,Round of 16,Arena Pernambuco,Costa Rica,1.0,1.0,Greece
2014.0,01 Jul 2014 - 13:00 ,Round of 16,Arena de Sao Paulo,Argentina,1.0,0.0,Switzerland
2014.0,01 Jul 2014 - 17:00 ,Round of 16,Arena Fonte Nova,Belgium,2.0,1.0,USA
2018.0,14/06/2018 18:00,Group A,Luzhniki Stadium,Russia,5.0,0.0,Saudi Arabia
2018.0,15/06/2018 15:00,Group A,Ekaterinburg Stadium,Egypt,0.0,1.0,Uruguay
2018.0,15/06/2018 18:00,Group B,Saint Petersburg Stadium,Morocco,0.0,1.0,Iran
2018.0,15/06/2018 21:00,Group B,Fisht Stadium,Portugal,3.0,3.0,Spain
2018.0,16/06/2018 13:00,Group C,Kazan Arena,France,2.0,1.0,Australia
2018.0,16/06/2018 16:00,Group D,Otkrytiye Arena,Argentina,1.0,1.0,Iceland
2018.0,16/06/2018 19:00,Group C,Saransk Stadium,Peru,0.0,1.0,Denmark
2018.0,16/06/2018 22:00,Group D,Kaliningrad Stadium,Croatia,2.0,0.0,Nigeria
2018.0,17/06/2018 15:00,Group E,Samara Stadium,Costa Rica,0.0,1.0,Serbia
2018.0,17/06/2018 18:00,Group F,Luzhniki Stadium,Germany,0.0,1.0,Mexico
2018.0,17/06/2018 21:00,Group E,Rostov-on-Don Stadium,Brazil,1.0,1.0,Switzerland
2018.0,18/06/2018 15:00,Group F,Nizhny Novgorod Stadium,Sweden,1.0,0.0,Korea Republic
2018.0,18/06/2018 18:00,Group G,Fisht Stadium,Belgium,3.0,0.0,Panama
2018.0,18/06/2018 21:00,Group G,Volgograd Stadium,Tunisia,1.0,2.0,England
2018.0,19/06/2018 15:00,Group H,Saransk Stadium,Colombia,1.0,2.0,Japan
2018.0,19/06/2018 18:00,Group H,Otkrytiye Arena,Poland,1.0,2.0,Senegal
2018.0,19/06/2018 21:00,Group A,Saint Petersburg Stadium,Russia,3.0,1.0,Egypt
2018.0,20/06/2018 15:00,Group B,Luzhniki Stadium,Portugal,1.0,0.0,Morocco
2018.0,20/06/2018 18:00,Group A,Rostov-on-Don Stadium,Uruguay,1.0,0.0,Saudi Arabia
2018.0,20/06/2018 21:00,Group B,Kazan Arena,Iran,0.0,1.0,Spain
2018.0,21/06/2018 15:00,Group C,Samara Stadium,Denmark,1.0,1.0,Australia
2018.0,21/06/2018 18:00,Group C,Ekaterinburg Stadium,France,1.0,0.0,Peru
2018.0,21/06/2018 21:00,Group D,Nizhny Novgorod Stadium,Argentina,0.0,3.0,Croatia
2018.0,22/06/2018 15:00,Group E,Saint Petersburg Stadium,Brazil,2.0,0.0,Costa Rica
2018.0,22/06/2018 18:00,Group D,Volgograd Stadium,Nigeria,2.0,0.0,Iceland
2018.0,22/06/2018 21:00,Group E,Kaliningrad Stadium,Serbia,1.0,2.0,Switzerland
2018.0,23/06/2018 15:00,Group G,Otkrytiye Arena,Belgium,5.0,2.0,Tunisia
2018.0,23/06/2018 18:00,Group F,Rostov-on-Don Stadium,Korea Republic,1.0,2.0,Mexico
2018.0,23/06/2018 21:00,Group F,Fisht Stadium,Germany,2.0,1.0,Sweden
2018.0,24/06/2018 15:00,Group G,Nizhny Novgorod Stadium,England,6.0,1.0,Panama
2018.0,24/06/2018 18:00,Group H,Ekaterinburg Stadium,Japan,2.0,2.0,Senegal
2018.0,24/06/2018 21:00,Group H,Kazan Arena,Poland,0.0,3.0,Colombia
2018.0,25/06/2018 17:00,Group A,Samara Stadium,Uruguay,3.0,0.0,Russia
2018.0,25/06/2018 17:00,Group A,Volgograd Stadium,Saudi Arabia,2.0,1.0,Egypt
2018.0,25/06/2018 21:00,Group B,Saransk Stadium,Iran,1.0,1.0,Portugal
2018.0,25/06/2018 21:00,Group B,Kaliningrad Stadium,Spain,2.0,2.0,Morocco
2018.0,26/06/2018 17:00,Group C,Luzhniki Stadium,Denmark,0.0,0.0,France
2018.0,26/06/2018 17:00,Group C,Fisht Stadium,Australia,0.0,2.0,Peru
2018.0,26/06/2018 21:00,Group D,Saint Petersburg Stadium,Nigeria,1.0,2.0,Argentina
2018.0,26/06/2018 21:00,Group D,Rostov-on-Don Stadium,Iceland,1.0,2.0,Croatia
2018.0,27/06/2018 17:00,Group F,Ekaterinburg Stadium,Mexico,0.0,3.0,Sweden
2018.0,27/06/2018 17:00,Group F,Kazan Arena,Korea Republic,2.0,0.0,Germany
2018.0,27/06/2018 21:00,Group E,Otkrytiye Arena,Serbia,0.0,2.0,Brazil
2018.0,27/06/2018 21:00,Group E,Nizhny Novgorod Stadium,Switzerland,2.0,2.0,Costa Rica
2018.0,28/06/2018 17:00,Group H,Volgograd Stadium,Japan,0.0,1.0,Poland
2018.0,28/06/2018 17:00,Group H,Samara Stadium,Senegal,0.0,1.0,Colombia
2018.0,28/06/2018 21:00,Group G,Saransk Stadium,Panama,1.0,2.0,Tunisia
2018.0,28/06/2018 21:00,Group G,Kaliningrad Stadium,England,0.0,1.0,Belgium
2018.0,30/06/2018 17:00,Round of 16,Kazan Arena,France,4.0,3.0,Argentina
2018.0,30/06/2018 21:00,Round of 16,Fisht Stadium,Uruguay,2.0,1.0,Portugal
2018.0,01/07/2018 17:00,Round of 16,Luzhniki Stadium,Spain,1.0,1.0,Russia
2018.0,01/07/2018 21:00,Round of 16,Nizhny Novgorod Stadium,Croatia,1.0,1.0,Denmark
2018.0,02/07/2018 17:00,Round of 16,Samara Stadium,Brazil,2.0,0.0,Mexico
2018.0,02/07/2018 21:00,Round of 16,Rostov-on-Don Stadium,Belgium,3.0,2.0,Japan
2018.0,03/07/2018 17:00,Round of 16,Saint Petersburg Stadium,Sweden,1.0,0.0,Switzerland
2018.0,03/07/2018 21:00,Round of 16,Otkrytiye Arena,Colombia,1.0,1.0,England
2018.0,06/07/2018 17:00,Quarter Finals,Nizhny Novgorod Stadium,Uruguay,0.0,2.0,France
2018.0,06/07/2018 21:00,Quarter Finals,Kazan Arena,Brazil,1.0,2.0,Belgium
2018.0,07/07/2018 17:00,Quarter Finals,Samara Stadium,Sweden,0.0,2.0,England
2018.0,07/07/2018 21:00,Quarter Finals,Fisht Stadium,Russia,2.0,2.0,Croatia
2018.0,10/07/2018 21:00,Semi Finals,Saint Petersburg Stadium,France,1.0,0.0,Belgium
2018.0,11/07/2018 21:00,Semi Finals,Luzhniki Stadium,England,1.0,2.0,Croatia
2018.0,14/07/2018 17:00,Match for third place,Saint Petersburg Stadium,Belgium,2.0,0.0,England
2018.0,15/07/2018 18:00,Finals,Luzhniki Stadium,France,4.0,2.0,Croatia
